location_name,horizon,value,date
Alabama,1,46.01470443533514,2024-11-23
Alaska,1,8.987255102207824,2024-11-23
Arizona,1,551.5806844518369,2024-11-23
Arkansas,1,15.47977557375022,2024-11-23
California,1,344.09110587404143,2024-11-23
Colorado,1,26.85441683672474,2024-11-23
Connecticut,1,21.401883841652275,2024-11-23
Delaware,1,5.517319902964594,2024-11-23
District of Columbia,1,4.06485784417525,2024-11-23
Florida,1,337.8735481655801,2024-11-23
Georgia,1,50.991886759926295,2024-11-23
Hawaii,1,13.129046599637588,2024-11-23
Idaho,1,13.21120294044953,2024-11-23
Illinois,1,39.302910471978564,2024-11-23
Indiana,1,87.06109878085248,2024-11-23
Iowa,1,8.270608922647558,2024-11-23
Kansas,1,9.783215854384455,2024-11-23
Kentucky,1,15.229213684586126,2024-11-23
Louisiana,1,90.01363370936836,2024-11-23
Maine,1,4.197672387410259,2024-11-23
Maryland,1,14.654864525386884,2024-11-23
Massachusetts,1,25.955134779783727,2024-11-23
Michigan,1,103.11503007108207,2024-11-23
Minnesota,1,58.49465106021956,2024-11-23
Mississippi,1,29.179267955566285,2024-11-23
Missouri,1,43.96005275641355,2024-11-23
Montana,1,4.8118910483603985,2024-11-23
Nebraska,1,8.459553653990922,2024-11-23
Nevada,1,30.83939477851879,2024-11-23
New Hampshire,1,20.194259673551226,2024-11-23
New Jersey,1,60.642960978058476,2024-11-23
New Mexico,1,28.076914866490615,2024-11-23
New York,1,92.89166480985357,2024-11-23
North Carolina,1,-5.630964666068782,2024-11-23
North Dakota,1,2.1464592520786265,2024-11-23
Ohio,1,645.4279387238518,2024-11-23
Oklahoma,1,26.62744996853393,2024-11-23
Oregon,1,29.336760769529963,2024-11-23
Pennsylvania,1,111.56435818796469,2024-11-23
Puerto Rico,1,66.87330107664305,2024-11-23
Rhode Island,1,1.6192575671299605,2024-11-23
South Carolina,1,11.718014922089882,2024-11-23
South Dakota,1,4.926662272060467,2024-11-23
Tennessee,1,99.12579232922471,2024-11-23
Texas,1,277.10694038607824,2024-11-23
US,1,3757.033621060748,2024-11-23
Utah,1,7.289249674607201,2024-11-23
Vermont,1,2.2223098981896388,2024-11-23
Virginia,1,52.34508574257747,2024-11-23
Washington,1,63.84793046651778,2024-11-23
West Virginia,1,4.687520385513113,2024-11-23
Wisconsin,1,19.44977427524744,2024-11-23
Wyoming,1,17.403015339640902,2024-11-23
