location_name,horizon,value,date
Alabama,1,10.457325645165188,2024-10-05
Alaska,1,1.6740031030422169,2024-10-05
Arizona,1,6.970330249477408,2024-10-05
Arkansas,1,6.264171810131672,2024-10-05
California,1,22.65459342434916,2024-10-05
Colorado,1,5.34170747926837,2024-10-05
Connecticut,1,5.3268269313911665,2024-10-05
Delaware,1,0.7301154371675194,2024-10-05
District of Columbia,1,0.14575833453500242,2024-10-05
Florida,1,128.81956284588077,2024-10-05
Georgia,1,14.726738814640942,2024-10-05
Hawaii,1,4.705161714123336,2024-10-05
Idaho,1,0.34930421446129256,2024-10-05
Illinois,1,4.6896946075873025,2024-10-05
Indiana,1,13.573544798142084,2024-10-05
Iowa,1,2.6717954698936834,2024-10-05
Kansas,1,4.4172588739015515,2024-10-05
Kentucky,1,4.659263023688983,2024-10-05
Louisiana,1,7.150677708345671,2024-10-05
Maine,1,0.7828667167745034,2024-10-05
Maryland,1,0.7384673132764477,2024-10-05
Massachusetts,1,4.3428916282983465,2024-10-05
Michigan,1,9.309156806335043,2024-10-05
Minnesota,1,7.592948815993991,2024-10-05
Mississippi,1,2.858909046755245,2024-10-05
Missouri,1,3.326825505704016,2024-10-05
Montana,1,0.1401604582676662,2024-10-05
Nebraska,1,1.8914471835428712,2024-10-05
Nevada,1,3.593801276743818,2024-10-05
New Hampshire,1,3.374016449577935,2024-10-05
New Jersey,1,15.58650696995972,2024-10-05
New Mexico,1,0.6058598702087817,2024-10-05
New York,1,7.657744868238974,2024-10-05
North Carolina,1,38.54969893893186,2024-10-05
North Dakota,1,0.7268068891987266,2024-10-05
Ohio,1,10.090948760288398,2024-10-05
Oklahoma,1,9.358352519683283,2024-10-05
Oregon,1,4.892135108293581,2024-10-05
Pennsylvania,1,19.624128737869444,2024-10-05
Puerto Rico,1,7.036573748757162,2024-10-05
Rhode Island,1,1.9738260474278664,2024-10-05
South Carolina,1,11.333280272509702,2024-10-05
South Dakota,1,1.6320694222573924,2024-10-05
Tennessee,1,9.235371084115853,2024-10-05
Texas,1,55.806010012073756,2024-10-05
US,1,616.8899230119912,2024-10-05
Utah,1,0.20300441331240557,2024-10-05
Vermont,1,0.3220588572886308,2024-10-05
Virginia,1,22.392857407940607,2024-10-05
Washington,1,3.1962693555840818,2024-10-05
West Virginia,1,5.020394214984593,2024-10-05
Wisconsin,1,9.105911853337666,2024-10-05
Wyoming,1,0.615396172239265,2024-10-05
Alabama,2,12.575648466384973,2024-10-12
Alaska,2,1.898008121479752,2024-10-12
Arizona,2,9.120540913403635,2024-10-12
Arkansas,2,9.306275807608971,2024-10-12
California,2,20.94985704142887,2024-10-12
Colorado,2,4.940788369140922,2024-10-12
Connecticut,2,5.662006845595316,2024-10-12
Delaware,2,0.5945841236284427,2024-10-12
District of Columbia,2,-0.06197637522304404,2024-10-12
Florida,2,110.61690360170829,2024-10-12
Georgia,2,19.587350655324304,2024-10-12
