location_name,horizon,value,date
Alabama,1,14.040882896030439,2024-10-19
Alaska,1,3.302403641233888,2024-10-19
Arizona,1,10.201577789645198,2024-10-19
Arkansas,1,7.77798650258085,2024-10-19
California,1,42.89073505254668,2024-10-19
Colorado,1,4.3737254827816185,2024-10-19
Connecticut,1,5.687468965134438,2024-10-19
Delaware,1,2.215124469569397,2024-10-19
District of Columbia,1,-0.1731936697104255,2024-10-19
Florida,1,136.95006400350582,2024-10-19
Georgia,1,20.96500547021369,2024-10-19
Hawaii,1,3.447612228282517,2024-10-19
Idaho,1,1.5069004676011573,2024-10-19
Illinois,1,8.328015807639416,2024-10-19
Indiana,1,15.120925034260704,2024-10-19
Iowa,1,2.3042360714123262,2024-10-19
Kansas,1,4.201720845637274,2024-10-19
Kentucky,1,3.50278228830299,2024-10-19
Louisiana,1,6.843076238462543,2024-10-19
Maine,1,0.3851139822659565,2024-10-19
Maryland,1,2.697520778580503,2024-10-19
Massachusetts,1,4.542572194902061,2024-10-19
Michigan,1,3.2917624909762706,2024-10-19
Minnesota,1,10.054796895723346,2024-10-19
Mississippi,1,5.434001069969423,2024-10-19
Missouri,1,8.235751228223311,2024-10-19
Montana,1,-0.03913289989705516,2024-10-19
Nebraska,1,2.137622834476608,2024-10-19
Nevada,1,4.330253179421133,2024-10-19
New Hampshire,1,3.6140652984681507,2024-10-19
New Jersey,1,15.645776280983409,2024-10-19
New Mexico,1,1.1908973030907841,2024-10-19
New York,1,15.820507919906156,2024-10-19
North Carolina,1,39.85029245443152,2024-10-19
North Dakota,1,-0.26532111807885894,2024-10-19
Ohio,1,9.632071744951752,2024-10-19
Oklahoma,1,11.113589079900798,2024-10-19
Oregon,1,3.379208825167172,2024-10-19
Pennsylvania,1,18.45060825998896,2024-10-19
Puerto Rico,1,8.474628941446943,2024-10-19
Rhode Island,1,1.3019376995625387,2024-10-19
South Carolina,1,12.429871969118773,2024-10-19
South Dakota,1,0.6274617508750774,2024-10-19
Tennessee,1,12.726241506539639,2024-10-19
Texas,1,76.8991124576324,2024-10-19
US,1,771.6571916961763,2024-10-19
Utah,1,0.9537441094243625,2024-10-19
Vermont,1,0.5179528353940257,2024-10-19
Virginia,1,30.21369380851563,2024-10-19
Washington,1,-0.9501979419464305,2024-10-19
West Virginia,1,2.6431014518993585,2024-10-19
Wisconsin,1,9.150858445943202,2024-10-19
Wyoming,1,1.14761358670734,2024-10-19
Alabama,2,18.3107334152621,2024-10-26
Alaska,2,2.9018385390933674,2024-10-26
Arizona,2,14.869390109823321,2024-10-26
Arkansas,2,9.412604822350298,2024-10-26
California,2,102.51232732475226,2024-10-26
Colorado,2,4.925056182493346,2024-10-26
Connecticut,2,9.993695933884426,2024-10-26
Delaware,2,3.402816746571206,2024-10-26
District of Columbia,2,0.4759761095281587,2024-10-26
Florida,2,135.02458346232095,2024-10-26
Georgia,2,27.15863963809184,2024-10-26
Hawaii,2,4.477040214901903,2024-10-26
Idaho,2,0.3614441897171692,2024-10-26
Illinois,2,19.450078609753195,2024-10-26
Indiana,2,21.102859772964912,2024-10-26
Iowa,2,3.9027228913430823,2024-10-26
Kansas,2,7.327222666945584,2024-10-26
Kentucky,2,5.321208284079906,2024-10-26
Louisiana,2,7.415715753849957,2024-10-26
Maine,2,1.9483472745947616,2024-10-26
Maryland,2,8.030397815571146,2024-10-26
Massachusetts,2,7.622145776804283,2024-10-26
Michigan,2,9.933282313936076,2024-10-26
Minnesota,2,18.842691133126216,2024-10-26
Mississippi,2,3.328023940754554,2024-10-26
Missouri,2,14.23391617478046,2024-10-26
Montana,2,0.9923837934196715,2024-10-26
Nebraska,2,3.3731005952979993,2024-10-26
Nevada,2,5.322561847496879,2024-10-26
New Hampshire,2,2.9927634484042294,2024-10-26
New Jersey,2,22.02687623040563,2024-10-26
New Mexico,2,1.605912635971062,2024-10-26
New York,2,20.54367353366196,2024-10-26
North Carolina,2,56.02337435623912,2024-10-26
North Dakota,2,0.49953358318158086,2024-10-26
Ohio,2,17.5839779134631,2024-10-26
Oklahoma,2,10.638933199075076,2024-10-26
Oregon,2,6.587120050324458,2024-10-26
Pennsylvania,2,28.831974198393517,2024-10-26
Puerto Rico,2,13.515723351044281,2024-10-26
Rhode Island,2,2.1966284333096104,2024-10-26
South Carolina,2,16.30745118431892,2024-10-26
South Dakota,2,2.7573082588081412,2024-10-26
Tennessee,2,14.812293208551205,2024-10-26
Texas,2,78.94529774390604,2024-10-26
US,2,889.6511923312625,2024-10-26
Utah,2,1.8573787252346425,2024-10-26
Vermont,2,0.578170211362468,2024-10-26
Virginia,2,40.590793968872894,2024-10-26
Washington,2,3.6702753493851064,2024-10-26
West Virginia,2,8.494713334198513,2024-10-26
Wisconsin,2,18.494109230834525,2024-10-26
Wyoming,2,1.187314942910655,2024-10-26
