location_name,horizon,value,date
Kansas,3,112.25437588897685,2025-01-11
Kentucky,3,329.5227960902974,2025-01-11
Louisiana,3,194.5398098529649,2025-01-11
Maine,3,44.759421124690434,2025-01-11
Maryland,3,224.8991477931823,2025-01-11
Massachusetts,3,378.62305552473566,2025-01-11
Michigan,3,369.08034551365785,2025-01-11
Minnesota,3,262.9743892039839,2025-01-11
Mississippi,3,203.35943370676924,2025-01-11
Missouri,3,275.46481590388225,2025-01-11
Montana,3,87.60778696804091,2025-01-11
Nebraska,3,60.90049511088613,2025-01-11
Nevada,3,231.44321248214433,2025-01-11
New Hampshire,3,44.43819605651062,2025-01-11
New Jersey,3,537.6427820340356,2025-01-11
New Mexico,3,224.88712208831038,2025-01-11
New York,3,1170.3794327256053,2025-01-11
North Carolina,3,455.08315697378055,2025-01-11
North Dakota,3,39.11132018786852,2025-01-11
Ohio,3,558.2066018858532,2025-01-11
Oklahoma,3,111.94104166774645,2025-01-11
Oregon,3,549.2725430271715,2025-01-11
Pennsylvania,3,602.2353011674444,2025-01-11
Puerto Rico,3,26.312137835783332,2025-01-11
Rhode Island,3,20.005540885776874,2025-01-11
South Carolina,3,271.87220687524956,2025-01-11
South Dakota,3,40.1158171945628,2025-01-11
Tennessee,3,512.4869192707259,2025-01-11
Texas,3,1412.366805126016,2025-01-11
US,3,14441.443524084407,2025-01-11
Utah,3,79.80094834529962,2025-01-11
Vermont,3,30.272417662299972,2025-01-11
Virginia,3,334.687695767691,2025-01-11
Washington,3,425.3378770166419,2025-01-11
West Virginia,3,142.7523452582405,2025-01-11
Wisconsin,3,277.60801813649783,2025-01-11
Wyoming,3,18.65906399751235,2025-01-11
Alabama,4,259.6502315174217,2025-01-18
Alaska,4,24.786577812452165,2025-01-18
Arizona,4,536.3884603165736,2025-01-18
Arkansas,4,199.0356483387831,2025-01-18
California,4,1329.9788293104832,2025-01-18
Colorado,4,282.9731844271048,2025-01-18
Connecticut,4,164.90971646724412,2025-01-18
Delaware,4,21.0771506682979,2025-01-18
District of Columbia,4,19.415503853613046,2025-01-18
Florida,4,966.3810023968098,2025-01-18
Georgia,4,379.955864288238,2025-01-18
Hawaii,4,42.24094698585046,2025-01-18
Idaho,4,111.32076716173152,2025-01-18
Illinois,4,591.2529545216719,2025-01-18
Indiana,4,453.79173096057343,2025-01-18
Iowa,4,116.19114973593368,2025-01-18
Kansas,4,86.31436755403013,2025-01-18
Kentucky,4,262.2698520328621,2025-01-18
Louisiana,4,225.4950463583091,2025-01-18
Maine,4,52.3193743839881,2025-01-18
Maryland,4,167.3619321057199,2025-01-18
Massachusetts,4,417.2866124534703,2025-01-18
Michigan,4,449.6865102711374,2025-01-18
Minnesota,4,211.87545700074898,2025-01-18
Mississippi,4,185.17159762305087,2025-01-18
Missouri,4,202.12595470801895,2025-01-18
Montana,4,87.54337055519238,2025-01-18
Nebraska,4,50.790455840803105,2025-01-18
Nevada,4,176.66323031424176,2025-01-18
New Hampshire,4,33.92206248375863,2025-01-18
New Jersey,4,546.4812141079921,2025-01-18
New Mexico,4,236.3896313029923,2025-01-18
New York,4,1147.9517471806614,2025-01-18
North Carolina,4,373.4467702598221,2025-01-18
North Dakota,4,38.94412592581616,2025-01-18
Ohio,4,589.6348172216638,2025-01-18
Oklahoma,4,184.55494680574478,2025-01-18
Oregon,4,497.8706916366004,2025-01-18
Pennsylvania,4,640.8743703555822,2025-01-18
Puerto Rico,4,36.006018269115785,2025-01-18
Rhode Island,4,24.780895104791,2025-01-18
South Carolina,4,214.06492774054925,2025-01-18
South Dakota,4,48.21604291161468,2025-01-18
Tennessee,4,369.60691020300186,2025-01-18
Texas,4,1632.3335455913245,2025-01-18
US,4,14691.17690846924,2025-01-18
Utah,4,42.02175609230677,2025-01-18
Vermont,4,38.0705158526408,2025-01-18
Virginia,4,426.37560300751034,2025-01-18
Washington,4,453.183453674401,2025-01-18
West Virginia,4,110.42142310542576,2025-01-18
Wisconsin,4,273.0594192110265,2025-01-18
Wyoming,4,21.471808041710496,2025-01-18
