location_name,horizon,value,date
Alabama,1,17.05104318601904,2024-10-12
Alaska,1,2.704705926279085,2024-10-12
Arizona,1,8.526107454469207,2024-10-12
Arkansas,1,7.199575257487702,2024-10-12
California,1,30.07778459323772,2024-10-12
Colorado,1,3.6880241576412702,2024-10-12
Connecticut,1,4.5909143608125484,2024-10-12
Delaware,1,0.8248171087926114,2024-10-12
District of Columbia,1,0.6218384805892969,2024-10-12
Florida,1,152.01221044906416,2024-10-12
Georgia,1,17.67986201311497,2024-10-12
Hawaii,1,5.6067535690212,2024-10-12
Idaho,1,0.8180828381770273,2024-10-12
Illinois,1,9.374444424189932,2024-10-12
Indiana,1,13.61066759921824,2024-10-12
Iowa,1,2.3553028339822104,2024-10-12
Kansas,1,5.5844022128525,2024-10-12
Kentucky,1,5.0593076370598515,2024-10-12
Louisiana,1,7.710822859277603,2024-10-12
Maine,1,1.527875385527169,2024-10-12
Maryland,1,1.9549654666550085,2024-10-12
Massachusetts,1,6.01873630631482,2024-10-12
Michigan,1,8.85245280749515,2024-10-12
Minnesota,1,8.070600720444542,2024-10-12
Mississippi,1,3.986501235044522,2024-10-12
Missouri,1,10.106624847575675,2024-10-12
Montana,1,0.735694023412092,2024-10-12
Nebraska,1,2.2134572661155443,2024-10-12
Nevada,1,4.088324444698205,2024-10-12
New Hampshire,1,3.4119084171172833,2024-10-12
New Jersey,1,13.59035334666855,2024-10-12
New Mexico,1,1.044473836354361,2024-10-12
New York,1,12.764628626162438,2024-10-12
North Carolina,1,31.3395100984297,2024-10-12
North Dakota,1,1.0694367011932053,2024-10-12
Ohio,1,9.274840642600118,2024-10-12
Oklahoma,1,8.157713139000695,2024-10-12
Oregon,1,3.519191435834051,2024-10-12
Pennsylvania,1,13.376576220846886,2024-10-12
Puerto Rico,1,2.8647379851702426,2024-10-12
Rhode Island,1,1.2419384346140734,2024-10-12
South Carolina,1,10.099418351784651,2024-10-12
South Dakota,1,1.2151075611339166,2024-10-12
Tennessee,1,11.498521889725225,2024-10-12
Texas,1,28.971847524507847,2024-10-12
US,1,624.9517627272643,2024-10-12
Utah,1,1.8153523201552473,2024-10-12
Vermont,1,-0.02688699607916878,2024-10-12
Virginia,1,28.042895529356937,2024-10-12
Washington,1,10.188024874165281,2024-10-12
West Virginia,1,3.5237244585193426,2024-10-12
Wisconsin,1,8.719106033583834,2024-10-12
Wyoming,1,0.4491055579788079,2024-10-12
Alabama,2,14.83357696728774,2024-10-19
Alaska,2,4.212734280047435,2024-10-19
Arizona,2,6.715349625313008,2024-10-19
Arkansas,2,9.39901686761131,2024-10-19
California,2,40.43520858694307,2024-10-19
Colorado,2,6.1309314624385225,2024-10-19
Connecticut,2,11.925869767274769,2024-10-19
Delaware,2,2.477993517061344,2024-10-19
District of Columbia,2,0.6648337504349147,2024-10-19
Florida,2,131.8730148511376,2024-10-19
Georgia,2,20.502377443826465,2024-10-19
Hawaii,2,4.644792752207,2024-10-19
Idaho,2,1.7652906802114787,2024-10-19
Illinois,2,23.63845978338767,2024-10-19
Indiana,2,13.301906791288506,2024-10-19
Iowa,2,3.9157769348848164,2024-10-19
Kansas,2,3.889243984187603,2024-10-19
Kentucky,2,7.048366646364447,2024-10-19
Louisiana,2,10.355209593531903,2024-10-19
Maine,2,1.1894954054927436,2024-10-19
Maryland,2,5.426488971632646,2024-10-19
Massachusetts,2,4.784835813534063,2024-10-19
Michigan,2,21.686260486000236,2024-10-19
Minnesota,2,7.9800389405121654,2024-10-19
Mississippi,2,4.892894481390318,2024-10-19
Missouri,2,16.60145258283064,2024-10-19
Montana,2,0.7054785668641683,2024-10-19
Nebraska,2,2.294805711078009,2024-10-19
Nevada,2,3.1947940860140394,2024-10-19
New Hampshire,2,5.152012433244957,2024-10-19
New Jersey,2,19.286650755733277,2024-10-19
New Mexico,2,-0.16960375057265,2024-10-19
New York,2,23.32035954001432,2024-10-19
North Carolina,2,39.16149282210966,2024-10-19
North Dakota,2,0.6075790458502927,2024-10-19
Ohio,2,17.33648626102555,2024-10-19
Oklahoma,2,12.235049217055549,2024-10-19
Oregon,2,2.042125380978438,2024-10-19
Pennsylvania,2,21.779974659096528,2024-10-19
Puerto Rico,2,8.224101193619799,2024-10-19
Rhode Island,2,1.5331511317046636,2024-10-19
South Carolina,2,11.824868907944607,2024-10-19
South Dakota,2,3.329066314911535,2024-10-19
Tennessee,2,11.552258255002995,2024-10-19
Texas,2,47.44058191909954,2024-10-19
US,2,852.5820458661642,2024-10-19
Utah,2,2.3864334442841106,2024-10-19
Vermont,2,0.044533955036761504,2024-10-19
Virginia,2,35.911947261354484,2024-10-19
Washington,2,7.865095596331489,2024-10-19
West Virginia,2,6.428950881558992,2024-10-19
Wisconsin,2,18.88159923761363,2024-10-19
Wyoming,2,1.1039275522965701,2024-10-19
Alabama,3,24.756619396990388,2024-10-26
Alaska,3,4.644657260444852,2024-10-26
Arizona,3,10.3941745451084,2024-10-26
Arkansas,3,7.760866014494081,2024-10-26
California,3,58.05100762767354,2024-10-26
Colorado,3,8.175349751187152,2024-10-26
Connecticut,3,18.942349726260584,2024-10-26
Delaware,3,2.712753903811769,2024-10-26
District of Columbia,3,1.8852471944147136,2024-10-26
Florida,3,144.29790144578322,2024-10-26
Georgia,3,26.32501218507121,2024-10-26
Hawaii,3,5.442629673715044,2024-10-26
Idaho,3,4.127794272501403,2024-10-26
Illinois,3,54.29175278958381,2024-10-26
Indiana,3,28.55685944185543,2024-10-26
Iowa,3,5.894427885982679,2024-10-26
Kansas,3,7.577413206826422,2024-10-26
Kentucky,3,11.007812091047704,2024-10-26
Louisiana,3,14.79451479943904,2024-10-26
Maine,3,2.7489320115933467,2024-10-26
Maryland,3,14.683980909027484,2024-10-26
Massachusetts,3,12.851027480183934,2024-10-26
Michigan,3,21.77406130594576,2024-10-26
Minnesota,3,16.649770625562404,2024-10-26
Mississippi,3,6.141551921322587,2024-10-26
Missouri,3,19.913587274043387,2024-10-26
Montana,3,1.757396621506377,2024-10-26
Nebraska,3,3.476149881441613,2024-10-26
Nevada,3,0.20412732625877802,2024-10-26
New Hampshire,3,4.298589160778904,2024-10-26
New Jersey,3,22.280045922485797,2024-10-26
New Mexico,3,-0.5986506348587514,2024-10-26
New York,3,40.28630745133,2024-10-26
North Carolina,3,34.17744075583459,2024-10-26
North Dakota,3,0.7315648407885328,2024-10-26
Ohio,3,16.227529204428258,2024-10-26
Oklahoma,3,14.28816400964723,2024-10-26
Oregon,3,9.934787346275249,2024-10-26
Pennsylvania,3,43.514901596167114,2024-10-26
Puerto Rico,3,20.015277887121854,2024-10-26
Rhode Island,3,1.7541539081333932,2024-10-26
South Carolina,3,14.530443015657324,2024-10-26
South Dakota,3,3.780587165214707,2024-10-26
Tennessee,3,22.446846434131988,2024-10-26
Texas,3,71.7394360541015,2024-10-26
US,3,956.4532840870748,2024-10-26
Utah,3,0.15705932564656258,2024-10-26
Vermont,3,0.06713049222804275,2024-10-26
Virginia,3,49.40305431903554,2024-10-26
Washington,3,6.875982290461177,2024-10-26
West Virginia,3,7.340531153948599,2024-10-26
Wisconsin,3,21.456875763952915,2024-10-26
Wyoming,3,0.9506386606703103,2024-10-26
Alabama,4,28.851038262198927,2024-11-02
Alaska,4,4.52593089475351,2024-11-02
Arizona,4,8.926196936428012,2024-11-02
Arkansas,4,11.930166106684604,2024-11-02
California,4,93.6949897638692,2024-11-02
Colorado,4,11.944578982371379,2024-11-02
Connecticut,4,23.09200799659763,2024-11-02
Delaware,4,2.4378132522948848,2024-11-02
District of Columbia,4,2.998520554582177,2024-11-02
Florida,4,146.38036840572826,2024-11-02
Georgia,4,45.806928219780204,2024-11-02
Hawaii,4,6.759181132135996,2024-11-02
Idaho,4,3.431707802847788,2024-11-02
Illinois,4,42.9240838593405,2024-11-02
Indiana,4,21.82171729608457,2024-11-02
Iowa,4,7.436469404320556,2024-11-02
Kansas,4,9.862798210976466,2024-11-02
Kentucky,4,8.222251616346322,2024-11-02
Louisiana,4,15.838057958688871,2024-11-02
Maine,4,2.2366458538594802,2024-11-02
Maryland,4,19.051192336769855,2024-11-02
Massachusetts,4,6.970111854651581,2024-11-02
Michigan,4,39.95614649052018,2024-11-02
Minnesota,4,31.45846732347107,2024-11-02
Mississippi,4,7.980701152288956,2024-11-02
Missouri,4,21.947000826551676,2024-11-02
Montana,4,1.5292038041801062,2024-11-02
Nebraska,4,3.2059632412523675,2024-11-02
Nevada,4,2.7672961470429365,2024-11-02
New Hampshire,4,4.620549006624059,2024-11-02
New Jersey,4,41.570521651234685,2024-11-02
New Mexico,4,2.524699756102006,2024-11-02
New York,4,55.06397364889863,2024-11-02
North Carolina,4,27.217512493654766,2024-11-02
North Dakota,4,0.428565144243495,2024-11-02
Ohio,4,28.464450946975127,2024-11-02
Oklahoma,4,17.661670520285732,2024-11-02
Oregon,4,6.321355207922405,2024-11-02
Pennsylvania,4,57.234003394689296,2024-11-02
Puerto Rico,4,20.083550549892898,2024-11-02
Rhode Island,4,1.9012196386761397,2024-11-02
South Carolina,4,26.48909298833456,2024-11-02
South Dakota,4,1.3813971464893264,2024-11-02
Tennessee,4,34.93181433539355,2024-11-02
Texas,4,48.80436596318292,2024-11-02
US,4,919.6038765122693,2024-11-02
Utah,4,2.069769201266628,2024-11-02
Vermont,4,0.1083338891800828,2024-11-02
Virginia,4,62.47707343638696,2024-11-02
Washington,4,8.854709615191604,2024-11-02
West Virginia,4,8.87332541962288,2024-11-02
Wisconsin,4,30.42399018856827,2024-11-02
Wyoming,4,1.1359685917796813,2024-11-02
