location_name,horizon,value,date
Alaska,4,14.0523979716756,2024-12-21
Arizona,4,663.3968587003046,2024-12-21
Arkansas,4,21.558640455982278,2024-12-21
California,4,1821.219230125578,2024-12-21
Colorado,4,58.81558780943309,2024-12-21
Connecticut,4,66.76162905471831,2024-12-21
Delaware,4,17.765638985505213,2024-12-21
District of Columbia,4,26.242247741416715,2024-12-21
Florida,4,756.721215565117,2024-12-21
Georgia,4,89.56446984460806,2024-12-21
Hawaii,4,25.301072984048737,2024-12-21
Idaho,4,126.0984089202535,2024-12-21
Illinois,4,141.64697082640305,2024-12-21
Indiana,4,143.70655438672492,2024-12-21
Iowa,4,41.86031207455853,2024-12-21
Kansas,4,32.39791412775377,2024-12-21
Kentucky,4,23.474767282015826,2024-12-21
Louisiana,4,131.38186995853826,2024-12-21
Maine,4,11.032985026081164,2024-12-21
Maryland,4,64.80325899866757,2024-12-21
Massachusetts,4,80.93635390718613,2024-12-21
Michigan,4,178.98317077865093,2024-12-21
Minnesota,4,84.61374206154167,2024-12-21
Mississippi,4,66.57155915179392,2024-12-21
Missouri,4,112.99400976499942,2024-12-21
Montana,4,55.72910718873349,2024-12-21
Nebraska,4,20.19374934272258,2024-12-21
Nevada,4,110.51106621794145,2024-12-21
New Hampshire,4,41.43215967662129,2024-12-21
New Jersey,4,27.42651961018353,2024-12-21
New Mexico,4,127.45504011770485,2024-12-21
New York,4,488.25481161875894,2024-12-21
North Carolina,4,192.07199986618514,2024-12-21
North Dakota,4,33.19540311553243,2024-12-21
Ohio,4,205.63962280989054,2024-12-21
Oklahoma,4,76.0655371880534,2024-12-21
Oregon,4,101.80826764770937,2024-12-21
Pennsylvania,4,234.36765942809942,2024-12-21
Puerto Rico,4,60.895757895074695,2024-12-21
Rhode Island,4,7.754670958990251,2024-12-21
South Carolina,4,51.58726138548035,2024-12-21
South Dakota,4,25.44939444289483,2024-12-21
Tennessee,4,107.89320819334468,2024-12-21
Texas,4,609.9221321218357,2024-12-21
US,4,6273.6998025123385,2024-12-21
Utah,4,53.48331363065405,2024-12-21
Vermont,4,19.707060657678518,2024-12-21
Virginia,4,226.04410161358703,2024-12-21
Washington,4,246.86016269735234,2024-12-21
West Virginia,4,23.531164041836483,2024-12-21
Wisconsin,4,81.55237276686508,2024-12-21
Wyoming,4,24.587305161907736,2024-12-21
