event_week,location_name,horizon,value,model,date
202449,US,0,5175.1175008460295,Ensemble,2024-12-07
202449,Alabama,0,69.71133599922847,Ensemble,2024-12-07
202449,Alaska,0,7.88550065691004,Ensemble,2024-12-07
202449,Arizona,0,713.2386170508009,Ensemble,2024-12-07
202449,Arkansas,0,13.639918782952552,Ensemble,2024-12-07
202449,California,0,986.746885135316,Ensemble,2024-12-07
202449,Colorado,0,75.2879344020267,Ensemble,2024-12-07
202449,Connecticut,0,22.86078611309246,Ensemble,2024-12-07
202449,Delaware,0,15.591449934253678,Ensemble,2024-12-07
202449,District of Columbia,0,9.513827330431345,Ensemble,2024-12-07
202449,Florida,0,653.155984942131,Ensemble,2024-12-07
202449,Georgia,0,67.42249988947908,Ensemble,2024-12-07
202449,Hawaii,0,13.348347983926054,Ensemble,2024-12-07
202449,Idaho,0,29.3724021868989,Ensemble,2024-12-07
202449,Illinois,0,98.16424140758599,Ensemble,2024-12-07
202449,Indiana,0,49.22444486869682,Ensemble,2024-12-07
202449,Iowa,0,7.858167064628232,Ensemble,2024-12-07
202449,Kansas,0,18.534853905326493,Ensemble,2024-12-07
202449,Kentucky,0,28.61639380763148,Ensemble,2024-12-07
202449,Louisiana,0,150.54592096695345,Ensemble,2024-12-07
202449,Maine,0,4.356535212319962,Ensemble,2024-12-07
202449,Maryland,0,26.448901796159884,Ensemble,2024-12-07
202449,Massachusetts,0,64.93225473788719,Ensemble,2024-12-07
202449,Michigan,0,58.928426469924055,Ensemble,2024-12-07
202449,Minnesota,0,50.72170734450375,Ensemble,2024-12-07
202449,Mississippi,0,46.82062678601396,Ensemble,2024-12-07
202449,Missouri,0,70.63665186090041,Ensemble,2024-12-07
202449,Montana,0,6.177665866609873,Ensemble,2024-12-07
202449,Nebraska,0,9.433611101928541,Ensemble,2024-12-07
202449,Nevada,0,60.57214909398177,Ensemble,2024-12-07
202449,New Hampshire,0,15.078082809748917,Ensemble,2024-12-07
202449,New Jersey,0,77.19994858685236,Ensemble,2024-12-07
202449,New Mexico,0,85.35067425234479,Ensemble,2024-12-07
202449,New York,0,165.1287654777772,Ensemble,2024-12-07
202449,North Carolina,0,74.29561199187319,Ensemble,2024-12-07
202449,North Dakota,0,4.6207329654821505,Ensemble,2024-12-07
202449,Ohio,0,71.63610362818562,Ensemble,2024-12-07
202449,Oklahoma,0,48.05344026700814,Ensemble,2024-12-07
202449,Oregon,0,47.515333255662554,Ensemble,2024-12-07
202449,Pennsylvania,0,133.58611054644354,Ensemble,2024-12-07
202449,Rhode Island,0,6.8875124937615775,Ensemble,2024-12-07
202449,South Carolina,0,26.70668360218975,Ensemble,2024-12-07
202449,South Dakota,0,5.002776742369801,Ensemble,2024-12-07
202449,Tennessee,0,76.5495256185338,Ensemble,2024-12-07
202449,Texas,0,446.5218822220079,Ensemble,2024-12-07
202449,Utah,0,25.474509193755463,Ensemble,2024-12-07
202449,Vermont,0,4.4610504974453615,Ensemble,2024-12-07
202449,Virginia,0,57.66735469737758,Ensemble,2024-12-07
202449,Washington,0,72.24994587504828,Ensemble,2024-12-07
202449,West Virginia,0,6.420251823953719,Ensemble,2024-12-07
202449,Wisconsin,0,29.956195049829514,Ensemble,2024-12-07
202449,Wyoming,0,4.85096900906154,Ensemble,2024-12-07
202449,Puerto Rico,0,56.25713148416348,Ensemble,2024-12-07
202450,US,1,6302.7703392728745,Ensemble,2024-12-14
202450,Alabama,1,72.30934639709017,Ensemble,2024-12-14
202450,Alaska,1,10.544548041116036,Ensemble,2024-12-14
202450,Arizona,1,732.2427583098007,Ensemble,2024-12-14
202450,Arkansas,1,20.210355892675082,Ensemble,2024-12-14
202450,California,1,1169.5640110336374,Ensemble,2024-12-14
202450,Colorado,1,79.16516528514249,Ensemble,2024-12-14
202450,Connecticut,1,33.65193743312195,Ensemble,2024-12-14
