event_week,location_name,horizon,value,model,date
202450,US,0,6997.561038986266,Ensemble,2024-12-14
202450,Alabama,0,112.80947071469906,Ensemble,2024-12-14
202450,Alaska,0,15.921800690248773,Ensemble,2024-12-14
202450,Arizona,0,940.1257632891815,Ensemble,2024-12-14
202450,Arkansas,0,30.79613166306868,Ensemble,2024-12-14
202450,California,0,1451.1295465081325,Ensemble,2024-12-14
202450,Colorado,0,100.68444408673118,Ensemble,2024-12-14
202450,Connecticut,0,30.30949923939604,Ensemble,2024-12-14
202450,Delaware,0,22.696953415713473,Ensemble,2024-12-14
202450,District of Columbia,0,4.419524651408561,Ensemble,2024-12-14
202450,Florida,0,764.575029099636,Ensemble,2024-12-14
202450,Georgia,0,111.25305566758175,Ensemble,2024-12-14
202450,Hawaii,0,18.794109026593066,Ensemble,2024-12-14
202450,Idaho,0,97.56095142278727,Ensemble,2024-12-14
202450,Illinois,0,160.54271960275685,Ensemble,2024-12-14
202450,Indiana,0,89.96224209784728,Ensemble,2024-12-14
202450,Iowa,0,17.539163244258983,Ensemble,2024-12-14
202450,Kansas,0,40.443970801069675,Ensemble,2024-12-14
202450,Kentucky,0,64.37687379528312,Ensemble,2024-12-14
202450,Louisiana,0,154.29903029600666,Ensemble,2024-12-14
202450,Maine,0,4.501239700473588,Ensemble,2024-12-14
202450,Maryland,0,40.89356094112568,Ensemble,2024-12-14
202450,Massachusetts,0,102.62403069128638,Ensemble,2024-12-14
202450,Michigan,0,107.19102712223587,Ensemble,2024-12-14
202450,Minnesota,0,89.06198822837284,Ensemble,2024-12-14
202450,Mississippi,0,54.212529051315656,Ensemble,2024-12-14
202450,Missouri,0,90.72058603108212,Ensemble,2024-12-14
202450,Montana,0,12.694577842607018,Ensemble,2024-12-14
202450,Nebraska,0,11.600818213743123,Ensemble,2024-12-14
202450,Nevada,0,113.50625366091208,Ensemble,2024-12-14
202450,New Hampshire,0,16.750286650628663,Ensemble,2024-12-14
202450,New Jersey,0,113.70099058273739,Ensemble,2024-12-14
202450,New Mexico,0,137.3722035232089,Ensemble,2024-12-14
202450,New York,0,324.5825042656761,Ensemble,2024-12-14
202450,North Carolina,0,121.12952092289649,Ensemble,2024-12-14
202450,North Dakota,0,7.066196954948622,Ensemble,2024-12-14
202450,Ohio,0,96.9555673034912,Ensemble,2024-12-14
202450,Oklahoma,0,54.76154183443488,Ensemble,2024-12-14
202450,Oregon,0,108.33314275307676,Ensemble,2024-12-14
202450,Pennsylvania,0,210.91036598571048,Ensemble,2024-12-14
202450,Rhode Island,0,9.990384199338823,Ensemble,2024-12-14
202450,South Carolina,0,55.375393440628244,Ensemble,2024-12-14
202450,South Dakota,0,7.858828105349162,Ensemble,2024-12-14
202450,Tennessee,0,127.30120902659056,Ensemble,2024-12-14
202450,Texas,0,597.0591688749735,Ensemble,2024-12-14
202450,Utah,0,72.90441988852047,Ensemble,2024-12-14
202450,Vermont,0,4.13856269585836,Ensemble,2024-12-14
202450,Virginia,0,98.33971854300552,Ensemble,2024-12-14
202450,Washington,0,101.01776897128683,Ensemble,2024-12-14
202450,West Virginia,0,17.183537603112057,Ensemble,2024-12-14
202450,Wisconsin,0,51.674570042382186,Ensemble,2024-12-14
202450,Wyoming,0,8.349513822027667,Ensemble,2024-12-14
202450,Puerto Rico,0,83.48349193233982,Ensemble,2024-12-14
202451,US,1,8923.900270788963,Ensemble,2024-12-21
202451,Alabama,1,125.63885839795617,Ensemble,2024-12-21
202451,Alaska,1,17.98869968589749,Ensemble,2024-12-21
202451,Arizona,1,909.6800702238017,Ensemble,2024-12-21
202451,Arkansas,1,46.80731270803235,Ensemble,2024-12-21
202451,California,1,1456.0908029449565,Ensemble,2024-12-21
202451,Colorado,1,106.64833000617617,Ensemble,2024-12-21
202451,Connecticut,1,69.85259351596692,Ensemble,2024-12-21
202451,Delaware,1,25.365223556574065,Ensemble,2024-12-21
202451,District of Columbia,1,7.769439454580678,Ensemble,2024-12-21
202451,Florida,1,844.6845859479909,Ensemble,2024-12-21
202451,Georgia,1,110.49115644312813,Ensemble,2024-12-21
202451,Hawaii,1,24.872569436395494,Ensemble,2024-12-21
202451,Idaho,1,154.6125074678627,Ensemble,2024-12-21
202451,Illinois,1,210.12307095638255,Ensemble,2024-12-21
202451,Indiana,1,94.90955208972609,Ensemble,2024-12-21
202451,Iowa,1,21.471467224113283,Ensemble,2024-12-21
202451,Kansas,1,63.53873961637642,Ensemble,2024-12-21
202451,Kentucky,1,54.10172149435502,Ensemble,2024-12-21
202451,Louisiana,1,223.15843206125254,Ensemble,2024-12-21
202451,Maine,1,8.170693646808965,Ensemble,2024-12-21
202451,Maryland,1,57.8474173609407,Ensemble,2024-12-21
202451,Massachusetts,1,123.19940061544075,Ensemble,2024-12-21
202451,Michigan,1,121.843673039225,Ensemble,2024-12-21
202451,Minnesota,1,76.27119034210384,Ensemble,2024-12-21
202451,Mississippi,1,72.78959301784104,Ensemble,2024-12-21
202451,Missouri,1,144.98483924919594,Ensemble,2024-12-21
202451,Montana,1,16.548813078631532,Ensemble,2024-12-21
202451,Nebraska,1,20.214726718424966,Ensemble,2024-12-21
202451,Nevada,1,112.25378213699676,Ensemble,2024-12-21
202451,New Hampshire,1,18.53275259717875,Ensemble,2024-12-21
202451,New Jersey,1,112.11553634751152,Ensemble,2024-12-21
202451,New Mexico,1,179.22459705572743,Ensemble,2024-12-21
202451,New York,1,424.212786564698,Ensemble,2024-12-21
202451,North Carolina,1,209.47475508277904,Ensemble,2024-12-21
202451,North Dakota,1,9.854732154528177,Ensemble,2024-12-21
202451,Ohio,1,159.4124801356124,Ensemble,2024-12-21
202451,Oklahoma,1,77.09922426172784,Ensemble,2024-12-21
202451,Oregon,1,173.7290164200367,Ensemble,2024-12-21
202451,Pennsylvania,1,283.8178305442675,Ensemble,2024-12-21
202451,Rhode Island,1,12.584305518177985,Ensemble,2024-12-21
202451,South Carolina,1,61.98378360360314,Ensemble,2024-12-21
202451,South Dakota,1,19.22467798644902,Ensemble,2024-12-21
202451,Tennessee,1,128.7679188875327,Ensemble,2024-12-21
202451,Texas,1,839.8078282983108,Ensemble,2024-12-21
202451,Utah,1,71.14224236211163,Ensemble,2024-12-21
202451,Vermont,1,7.573734371763644,Ensemble,2024-12-21
202451,Virginia,1,152.71900091062534,Ensemble,2024-12-21
202451,Washington,1,206.65530193062963,Ensemble,2024-12-21
202451,West Virginia,1,20.014333680633126,Ensemble,2024-12-21
202451,Wisconsin,1,101.90156270085562,Ensemble,2024-12-21
202451,Wyoming,1,11.081746605580385,Ensemble,2024-12-21
202451,Puerto Rico,1,73.94781876838975,Ensemble,2024-12-21
202452,US,2,11419.674838025654,Ensemble,2024-12-28
202452,Alabama,2,149.4476123612169,Ensemble,2024-12-28
202452,Alaska,2,16.112834019789496,Ensemble,2024-12-28
202452,Arizona,2,849.2131584700496,Ensemble,2024-12-28
202452,Arkansas,2,90.55419712416212,Ensemble,2024-12-28
202452,California,2,1715.7987229896803,Ensemble,2024-12-28
202452,Colorado,2,133.60848286068108,Ensemble,2024-12-28
202452,Connecticut,2,23.255486993369164,Ensemble,2024-12-28
202452,Delaware,2,31.120049017851827,Ensemble,2024-12-28
202452,District of Columbia,2,17.031138085966443,Ensemble,2024-12-28
202452,Florida,2,897.7291866155939,Ensemble,2024-12-28
202452,Georgia,2,123.99006462521818,Ensemble,2024-12-28
202452,Hawaii,2,32.35992949496542,Ensemble,2024-12-28
202452,Idaho,2,143.86817973753523,Ensemble,2024-12-28
