event_week,location_name,horizon,value,model,date
202451,Pennsylvania,2,232.91594573954106,Ensemble,2024-12-21
202451,Rhode Island,2,8.952439176209754,Ensemble,2024-12-21
202451,South Carolina,2,46.029205593065285,Ensemble,2024-12-21
202451,South Dakota,2,15.230735191427847,Ensemble,2024-12-21
202451,Tennessee,2,89.24126558815965,Ensemble,2024-12-21
202451,Texas,2,599.918482436588,Ensemble,2024-12-21
202451,Utah,2,52.98787280160037,Ensemble,2024-12-21
202451,Vermont,2,12.1578106042987,Ensemble,2024-12-21
202451,Virginia,2,160.1736726273295,Ensemble,2024-12-21
202451,Washington,2,250.41040545285847,Ensemble,2024-12-21
202451,West Virginia,2,15.424853258231057,Ensemble,2024-12-21
202451,Wisconsin,2,63.316414055218395,Ensemble,2024-12-21
202451,Wyoming,2,10.801324920105863,Ensemble,2024-12-21
202451,Puerto Rico,2,69.5864576509855,Ensemble,2024-12-21
202452,US,3,8084.6538389039315,Ensemble,2024-12-28
202452,Alabama,3,97.53469171515214,Ensemble,2024-12-28
202452,Alaska,3,12.3891414709023,Ensemble,2024-12-28
202452,Arizona,3,609.8022271690254,Ensemble,2024-12-28
202452,Arkansas,3,50.69858533927813,Ensemble,2024-12-28
202452,California,3,1407.520180761507,Ensemble,2024-12-28
202452,Colorado,3,110.73119260308478,Ensemble,2024-12-28
202452,Connecticut,3,95.21768932502992,Ensemble,2024-12-28
202452,Delaware,3,27.217824757069987,Ensemble,2024-12-28
202452,District of Columbia,3,22.174181847389374,Ensemble,2024-12-28
202452,Florida,3,841.3288551429455,Ensemble,2024-12-28
202452,Georgia,3,120.36090439087863,Ensemble,2024-12-28
202452,Hawaii,3,20.134991511829057,Ensemble,2024-12-28
202452,Idaho,3,79.6006613752524,Ensemble,2024-12-28
202452,Illinois,3,306.5871333120232,Ensemble,2024-12-28
202452,Indiana,3,58.20556638979137,Ensemble,2024-12-28
202452,Iowa,3,12.86223710830904,Ensemble,2024-12-28
202452,Kansas,3,81.16559303749473,Ensemble,2024-12-28
202452,Kentucky,3,21.66953142327246,Ensemble,2024-12-28
202452,Louisiana,3,175.98144627182694,Ensemble,2024-12-28
202452,Maine,3,10.60670890453919,Ensemble,2024-12-28
202452,Maryland,3,76.54211821322224,Ensemble,2024-12-28
202452,Massachusetts,3,89.60074832475519,Ensemble,2024-12-28
202452,Michigan,3,102.78594298750936,Ensemble,2024-12-28
202452,Minnesota,3,58.208215853904775,Ensemble,2024-12-28
202452,Mississippi,3,99.07310716569472,Ensemble,2024-12-28
202452,Missouri,3,250.5727437578812,Ensemble,2024-12-28
202452,Montana,3,38.759768740075984,Ensemble,2024-12-28
202452,Nebraska,3,16.482474486805796,Ensemble,2024-12-28
202452,Nevada,3,139.33529853011066,Ensemble,2024-12-28
202452,New Hampshire,3,35.657707200801894,Ensemble,2024-12-28
202452,New Jersey,3,110.22413382621632,Ensemble,2024-12-28
202452,New Mexico,3,159.12479358067628,Ensemble,2024-12-28
202452,New York,3,416.116437087085,Ensemble,2024-12-28
202452,North Carolina,3,214.01352025863383,Ensemble,2024-12-28
202452,North Dakota,3,19.149947862882065,Ensemble,2024-12-28
202452,Ohio,3,220.7468621626079,Ensemble,2024-12-28
202452,Oklahoma,3,95.5351684090065,Ensemble,2024-12-28
202452,Oregon,3,267.67323351375404,Ensemble,2024-12-28
202452,Pennsylvania,3,294.25709438857507,Ensemble,2024-12-28
