event_week,location_name,horizon,value,model,date
202448,US,0,3824.455616748409,Ensemble,2024-11-30
202448,Alabama,0,55.632241566311805,Ensemble,2024-11-30
202448,Alaska,0,6.8779323099509035,Ensemble,2024-11-30
202448,Arizona,0,595.2695056744327,Ensemble,2024-11-30
202448,Arkansas,0,10.859574749741107,Ensemble,2024-11-30
202448,California,0,581.0126827810072,Ensemble,2024-11-30
202448,Colorado,0,30.123424351812996,Ensemble,2024-11-30
202448,Connecticut,0,20.317207502061265,Ensemble,2024-11-30
202448,Delaware,0,10.43580786859119,Ensemble,2024-11-30
202448,District of Columbia,0,8.55147997188174,Ensemble,2024-11-30
202448,Florida,0,402.5116454777225,Ensemble,2024-11-30
202448,Georgia,0,54.12794418691953,Ensemble,2024-11-30
202448,Hawaii,0,9.132121494624988,Ensemble,2024-11-30
202448,Idaho,0,23.70460975433543,Ensemble,2024-11-30
202448,Illinois,0,90.22433300873709,Ensemble,2024-11-30
202448,Indiana,0,52.21824139465815,Ensemble,2024-11-30
202448,Iowa,0,6.747821374814988,Ensemble,2024-11-30
202448,Kansas,0,17.575593987574994,Ensemble,2024-11-30
202448,Kentucky,0,51.322558226352086,Ensemble,2024-11-30
202448,Louisiana,0,77.70101460704335,Ensemble,2024-11-30
202448,Maine,0,3.3685907690447188,Ensemble,2024-11-30
202448,Maryland,0,20.855278815447964,Ensemble,2024-11-30
202448,Massachusetts,0,76.03571996907947,Ensemble,2024-11-30
202448,Michigan,0,82.94796296259287,Ensemble,2024-11-30
202448,Minnesota,0,29.16142741898907,Ensemble,2024-11-30
202448,Mississippi,0,20.10355222761849,Ensemble,2024-11-30
202448,Missouri,0,54.094115688896494,Ensemble,2024-11-30
202448,Montana,0,3.182195321044136,Ensemble,2024-11-30
202448,Nebraska,0,5.565854043761917,Ensemble,2024-11-30
202448,Nevada,0,45.43099085214053,Ensemble,2024-11-30
202448,New Hampshire,0,15.374897857708154,Ensemble,2024-11-30
202448,New Jersey,0,12.29214913023079,Ensemble,2024-11-30
202448,New Mexico,0,32.69392933175439,Ensemble,2024-11-30
202448,New York,0,135.63660167736788,Ensemble,2024-11-30
202448,North Carolina,0,33.6727987079765,Ensemble,2024-11-30
202448,North Dakota,0,5.532046720609536,Ensemble,2024-11-30
202448,Ohio,0,649.8138150278359,Ensemble,2024-11-30
202448,Oklahoma,0,24.87912058582722,Ensemble,2024-11-30
202448,Oregon,0,43.84924435660753,Ensemble,2024-11-30
202448,Pennsylvania,0,166.31193216476862,Ensemble,2024-11-30
202448,Rhode Island,0,2.2132529911015193,Ensemble,2024-11-30
202448,South Carolina,0,18.3243298255871,Ensemble,2024-11-30
202448,South Dakota,0,3.820200197480628,Ensemble,2024-11-30
202448,Tennessee,0,59.82076842574442,Ensemble,2024-11-30
202448,Texas,0,276.5700766117992,Ensemble,2024-11-30
202448,Utah,0,26.198453740075113,Ensemble,2024-11-30
202448,Vermont,0,2.1228357982740187,Ensemble,2024-11-30
202448,Virginia,0,36.796586840055575,Ensemble,2024-11-30
202448,Washington,0,48.37395689972804,Ensemble,2024-11-30
202448,West Virginia,0,7.789702506441481,Ensemble,2024-11-30
202448,Wisconsin,0,33.00448962665676,Ensemble,2024-11-30
202448,Wyoming,0,10.806583019519534,Ensemble,2024-11-30
202448,Puerto Rico,0,48.586817016803394,Ensemble,2024-11-30
202449,US,1,4544.7866870956595,Ensemble,2024-12-07
202449,Alabama,1,69.3257242418106,Ensemble,2024-12-07
202449,Alaska,1,10.174787505152754,Ensemble,2024-12-07
202449,Arizona,1,741.3473658353577,Ensemble,2024-12-07
202449,Arkansas,1,15.146009232842761,Ensemble,2024-12-07
202449,California,1,916.5498652089009,Ensemble,2024-12-07
202449,Colorado,1,38.35964336741167,Ensemble,2024-12-07
202449,Connecticut,1,45.05418296971156,Ensemble,2024-12-07
202449,Delaware,1,13.979495079797688,Ensemble,2024-12-07
202449,District of Columbia,1,10.66747036589731,Ensemble,2024-12-07
202449,Florida,1,491.2594771188998,Ensemble,2024-12-07
202449,Georgia,1,66.9150212032994,Ensemble,2024-12-07
202449,Hawaii,1,12.710260651725845,Ensemble,2024-12-07
202449,Idaho,1,43.77906380985593,Ensemble,2024-12-07
202449,Illinois,1,112.44378068284809,Ensemble,2024-12-07
202449,Indiana,1,82.84746254475421,Ensemble,2024-12-07
202449,Iowa,1,11.689622781152378,Ensemble,2024-12-07
202449,Kansas,1,19.009007633666283,Ensemble,2024-12-07
202449,Kentucky,1,33.793850470298096,Ensemble,2024-12-07
202449,Louisiana,1,85.37299538144471,Ensemble,2024-12-07
202449,Maine,1,6.846954587585948,Ensemble,2024-12-07
202449,Maryland,1,21.01197775201657,Ensemble,2024-12-07
202449,Massachusetts,1,108.48224744120112,Ensemble,2024-12-07
202449,Michigan,1,166.12618138053804,Ensemble,2024-12-07
202449,Minnesota,1,52.31796473620853,Ensemble,2024-12-07
202449,Mississippi,1,26.969443171416067,Ensemble,2024-12-07
202449,Missouri,1,78.35000629876066,Ensemble,2024-12-07
202449,Montana,1,11.58335823127058,Ensemble,2024-12-07
202449,Nebraska,1,5.995370722775004,Ensemble,2024-12-07
202449,Nevada,1,89.73391070931626,Ensemble,2024-12-07
202449,New Hampshire,1,20.993327218865367,Ensemble,2024-12-07
202449,New Jersey,1,43.8868831649012,Ensemble,2024-12-07
202449,New Mexico,1,54.730701660786636,Ensemble,2024-12-07
202449,New York,1,206.58171158498794,Ensemble,2024-12-07
202449,North Carolina,1,84.803872716849,Ensemble,2024-12-07
202449,North Dakota,1,14.949929382091165,Ensemble,2024-12-07
202449,Ohio,1,568.6569905861684,Ensemble,2024-12-07
202449,Oklahoma,1,35.72259640768602,Ensemble,2024-12-07
202449,Oregon,1,78.76405635078669,Ensemble,2024-12-07
202449,Pennsylvania,1,187.62609385499633,Ensemble,2024-12-07
202449,Rhode Island,1,3.3035852744379812,Ensemble,2024-12-07
202449,South Carolina,1,23.659246650991083,Ensemble,2024-12-07
202449,South Dakota,1,5.4860251218752145,Ensemble,2024-12-07
202449,Tennessee,1,76.68705438055798,Ensemble,2024-12-07
202449,Texas,1,413.4796217338417,Ensemble,2024-12-07
202449,Utah,1,30.401907016166867,Ensemble,2024-12-07
202449,Vermont,1,4.037182689627345,Ensemble,2024-12-07
202449,Virginia,1,64.64764066256623,Ensemble,2024-12-07
202449,Washington,1,100.35795739465807,Ensemble,2024-12-07
202449,West Virginia,1,9.518389053995774,Ensemble,2024-12-07
202449,Wisconsin,1,70.8496065317688,Ensemble,2024-12-07
202449,Wyoming,1,9.915438062555356,Ensemble,2024-12-07
202449,Puerto Rico,1,53.61683011032185,Ensemble,2024-12-07
202450,US,2,4967.434554558146,Ensemble,2024-12-14
202450,Alabama,2,84.7261552437491,Ensemble,2024-12-14
202450,Alaska,2,9.179547108013722,Ensemble,2024-12-14
202450,Arizona,2,725.6727788096179,Ensemble,2024-12-14
202450,Arkansas,2,27.18130579468079,Ensemble,2024-12-14
202450,California,2,1268.6456468381837,Ensemble,2024-12-14
202450,Colorado,2,49.16097076095635,Ensemble,2024-12-14
202450,Connecticut,2,35.08726382420613,Ensemble,2024-12-14
202450,Delaware,2,13.61316092262385,Ensemble,2024-12-14
202450,District of Columbia,2,17.994784310688026,Ensemble,2024-12-14
202450,Florida,2,597.0941766577882,Ensemble,2024-12-14
202450,Georgia,2,98.10193707361526,Ensemble,2024-12-14
202450,Hawaii,2,17.880377140422798,Ensemble,2024-12-14
202450,Idaho,2,74.13658995653604,Ensemble,2024-12-14
202450,Illinois,2,170.8769783243945,Ensemble,2024-12-14
