event_week,location_name,horizon,value,model,date
202452,US,0,13873.112656561923,Ensemble,2024-12-28
202452,Alabama,0,360.56903861708264,Ensemble,2024-12-28
202452,Alaska,0,17.724174046662167,Ensemble,2024-12-28
202452,Arizona,0,403.795134970543,Ensemble,2024-12-28
202452,Arkansas,0,90.68537106403025,Ensemble,2024-12-28
202452,California,0,2233.4597278497376,Ensemble,2024-12-28
202452,Colorado,0,174.96627635492274,Ensemble,2024-12-28
202452,Connecticut,0,54.86315036425456,Ensemble,2024-12-28
202452,Delaware,0,39.7464616568627,Ensemble,2024-12-28
202452,District of Columbia,0,25.675102079069035,Ensemble,2024-12-28
202452,Florida,0,1179.4483571980948,Ensemble,2024-12-28
202452,Georgia,0,349.90327934210234,Ensemble,2024-12-28
202452,Hawaii,0,41.15946827101237,Ensemble,2024-12-28
202452,Idaho,0,172.0283139516531,Ensemble,2024-12-28
202452,Illinois,0,705.6760103582255,Ensemble,2024-12-28
202452,Indiana,0,263.8662169675881,Ensemble,2024-12-28
202452,Iowa,0,50.666114363387706,Ensemble,2024-12-28
202452,Kansas,0,117.9625897669637,Ensemble,2024-12-28
202452,Kentucky,0,240.11425827905185,Ensemble,2024-12-28
202452,Louisiana,0,358.88275467424484,Ensemble,2024-12-28
202452,Maine,0,8.45656178422261,Ensemble,2024-12-28
202452,Maryland,0,105.4396604062203,Ensemble,2024-12-28
202452,Massachusetts,0,123.02734008701185,Ensemble,2024-12-28
202452,Michigan,0,213.9213399229603,Ensemble,2024-12-28
202452,Minnesota,0,303.8894782446632,Ensemble,2024-12-28
202452,Mississippi,0,70.55423412221668,Ensemble,2024-12-28
202452,Missouri,0,336.60467334727554,Ensemble,2024-12-28
202452,Montana,0,34.87518019632452,Ensemble,2024-12-28
202452,Nebraska,0,65.20624922599737,Ensemble,2024-12-28
202452,Nevada,0,202.5470471895625,Ensemble,2024-12-28
202452,New Hampshire,0,22.951003243836844,Ensemble,2024-12-28
202452,New Jersey,0,417.42647136689686,Ensemble,2024-12-28
202452,New Mexico,0,171.6179995450308,Ensemble,2024-12-28
202452,New York,0,863.1651532546622,Ensemble,2024-12-28
202452,North Carolina,0,297.3337606582023,Ensemble,2024-12-28
202452,North Dakota,0,13.68904580573222,Ensemble,2024-12-28
202452,Ohio,0,293.52789340912983,Ensemble,2024-12-28
202452,Oklahoma,0,75.10963665368214,Ensemble,2024-12-28
202452,Oregon,0,229.96137354049475,Ensemble,2024-12-28
202452,Pennsylvania,0,365.06541386776837,Ensemble,2024-12-28
202452,Rhode Island,0,18.460286816329372,Ensemble,2024-12-28
202452,South Carolina,0,217.20498034623955,Ensemble,2024-12-28
202452,South Dakota,0,16.989776694702705,Ensemble,2024-12-28
202452,Tennessee,0,412.9295417781648,Ensemble,2024-12-28
202452,Texas,0,1101.3635171616127,Ensemble,2024-12-28
202452,Utah,0,122.43663014175812,Ensemble,2024-12-28
202452,Vermont,0,11.617352998167991,Ensemble,2024-12-28
202452,Virginia,0,236.8123490015385,Ensemble,2024-12-28
202452,Washington,0,497.6178240010287,Ensemble,2024-12-28
202452,West Virginia,0,50.96919843285202,Ensemble,2024-12-28
202452,Wisconsin,0,142.7844041105052,Ensemble,2024-12-28
202452,Wyoming,0,21.225462969881438,Ensemble,2024-12-28
202452,Puerto Rico,0,27.93566147043429,Ensemble,2024-12-28
202501,US,1,16377.321017656595,Ensemble,2025-01-04
202501,Alabama,1,290.9065585866542,Ensemble,2025-01-04
202501,Alaska,1,26.68157056158936,Ensemble,2025-01-04
202501,Arizona,1,444.4489433335863,Ensemble,2025-01-04
202501,Arkansas,1,134.62784645225383,Ensemble,2025-01-04
202501,California,1,1911.335877916158,Ensemble,2025-01-04
202501,Colorado,1,212.33533215516152,Ensemble,2025-01-04
202501,Connecticut,1,110.87695926249596,Ensemble,2025-01-04
202501,Delaware,1,42.50899233550512,Ensemble,2025-01-04
202501,District of Columbia,1,31.28081276666038,Ensemble,2025-01-04
202501,Florida,1,1082.7634768941193,Ensemble,2025-01-04
202501,Georgia,1,328.4678354024033,Ensemble,2025-01-04
202501,Hawaii,1,48.526866430577634,Ensemble,2025-01-04
202501,Idaho,1,162.53915335064048,Ensemble,2025-01-04
202501,Illinois,1,754.8873550742364,Ensemble,2025-01-04
202501,Indiana,1,466.6333418141126,Ensemble,2025-01-04
202501,Iowa,1,43.31549514908787,Ensemble,2025-01-04
202501,Kansas,1,160.38188031511675,Ensemble,2025-01-04
202501,Kentucky,1,303.49444649628083,Ensemble,2025-01-04
202501,Louisiana,1,312.9777423413919,Ensemble,2025-01-04
202501,Maine,1,16.564568748476994,Ensemble,2025-01-04
202501,Maryland,1,180.54303355250443,Ensemble,2025-01-04
202501,Massachusetts,1,162.22485103350687,Ensemble,2025-01-04
202501,Michigan,1,336.03960208763874,Ensemble,2025-01-04
202501,Minnesota,1,295.35657541899576,Ensemble,2025-01-04
202501,Mississippi,1,110.59494835933423,Ensemble,2025-01-04
202501,Missouri,1,380.0806256316829,Ensemble,2025-01-04
202501,Montana,1,47.92726467695457,Ensemble,2025-01-04
202501,Nebraska,1,55.996044206114156,Ensemble,2025-01-04
202501,Nevada,1,185.03110773429478,Ensemble,2025-01-04
202501,New Hampshire,1,35.24244067086967,Ensemble,2025-01-04
202501,New Jersey,1,539.3452298817397,Ensemble,2025-01-04
202501,New Mexico,1,157.36146163391277,Ensemble,2025-01-04
202501,New York,1,1186.5470021909327,Ensemble,2025-01-04
202501,North Carolina,1,388.03634531791994,Ensemble,2025-01-04
202501,North Dakota,1,21.369928197205148,Ensemble,2025-01-04
202501,Ohio,1,336.36084690122544,Ensemble,2025-01-04
202501,Oklahoma,1,196.6600717653024,Ensemble,2025-01-04
202501,Oregon,1,419.1501272426354,Ensemble,2025-01-04
202501,Pennsylvania,1,369.8795141986573,Ensemble,2025-01-04
202501,Rhode Island,1,19.30554503465518,Ensemble,2025-01-04
202501,South Carolina,1,224.2035082441304,Ensemble,2025-01-04
202501,South Dakota,1,39.834349761037224,Ensemble,2025-01-04
202501,Tennessee,1,456.6102726182558,Ensemble,2025-01-04
202501,Texas,1,1181.4809425116305,Ensemble,2025-01-04
202501,Utah,1,93.77293026897128,Ensemble,2025-01-04
202501,Vermont,1,15.607597680314415,Ensemble,2025-01-04
202501,Virginia,1,313.67586735561946,Ensemble,2025-01-04
202501,Washington,1,475.3219406539715,Ensemble,2025-01-04
202501,West Virginia,1,72.10206368521425,Ensemble,2025-01-04
202501,Wisconsin,1,290.3877540162244,Ensemble,2025-01-04
202501,Wyoming,1,15.755145669739576,Ensemble,2025-01-04
202501,Puerto Rico,1,37.165481052283255,Ensemble,2025-01-04
202502,US,2,15719.578752924572,Ensemble,2025-01-11
202502,Alabama,2,238.27597802241868,Ensemble,2025-01-11
202502,Alaska,2,31.82129895841789,Ensemble,2025-01-11
202502,Arizona,2,566.9975140585149,Ensemble,2025-01-11
202502,Arkansas,2,175.47621080853963,Ensemble,2025-01-11
202502,California,2,1797.0647283394096,Ensemble,2025-01-11
202502,Colorado,2,258.6272061952194,Ensemble,2025-01-11
202502,Connecticut,2,111.37821097486886,Ensemble,2025-01-11
